pretty_formula,band_gap,formation_energy_per_atom,volume,A_site_electronegativity,B_site_electronegativity,X_site_electronegativity,A_site_weight,B_site_weight,X_site_weight,A_site_affinity,B_site_affinity,X_site_affinity,A_site_fir_ionization_energy,B_site_fir_ionization_energy,X_site_fir_ionization_energy,tolerance_factor,octahedral_factor,(u+t)n,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,transition metal fraction,band center,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,avg anion electron affinity,minimum EN difference,maximum EN difference,range EN difference,mean EN difference,std_dev EN difference,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010,cohesive energy (MP)
CaSiO3,4.9332,-3.438505868,410.0947288,1,1.9,3.44,40.078,28.085,15.999,0.0246,1.385,1.46,6.113,8.151,13.618,0.942809042,0.428571429,1.024951977,8,20,12,11.6,4.32,8,7,87,80,69.2,24.88,87,15.9994,40.078,24.0786,23.23234,8.679528,15.9994,54.8,1687,1632.2,593.28,646.176,54.8,2,16,14,12.8,4.32,16,2,4,2,2.6,0.72,2,66,176,110,97,37.2,66,1,3.44,2.44,2.644,0.9552,3.44,2,2,0,2,0,2,0,4,4,2.8,1.44,4,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,4.8,1.44,6,0,0,0,0,0,0,0,4,4,2,0.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0.8,2,9.105,37.77,28.665,17.105,9.6,9.105,0,0.773,0.773,0.1546,0.24736,0,0,0,0,0,0,0,12,227,215,97.6,102.72,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.23234,12.8,2.6,12,11.6,1.2,0.94,2.44,2.644,2,2.8,0,0,0.416666667,0.583333333,0,0,0,5.747631051,-2,4,6,3.380617019,-282000,1.54,2.44,0.9,1.99,0.636396103,0.113311545,0.117411925,0.124180471,2.020212621
LaMnO3,0,-3.021536429,255.0817572,1.1,1.55,3.44,138.9,54.938,15.999,0.5,0,1.46,5.577,7.434,13.618,0.868527117,0.571428571,1.048966035,8,57,49,21.2,15.84,8,13,87,74,65.2,26.16,87,15.9994,138.90547,122.90607,48.368343,38.8427316,15.9994,54.8,1519,1464.2,575.28,624.576,54.8,3,16,13,11.6,5.28,16,2,6,4,3.2,1.44,2,66,207,141,108.8,51.36,66,1.1,3.44,2.34,2.594,1.0152,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,5,5,1.2,1.52,0,0,0,0,0,0,0,3,7,4,5.6,1.04,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,2.8,3.36,0,0,0,0,0,0,0,2,9,7,4,2.4,2,9.105,36.8975,27.7925,14.94001724,8.782993103,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,0.000062,0.0000992,0,12,217,205,89.4,92.88,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.368343,11.6,3.2,49,21.2,1.35,1.03,2.34,2.594,2,2.4,1.2,0,0.357142857,0.428571429,0.214285714,0,0.2,5.457165267,-2,3,5,3.273268354,-282000,1.89,2.34,0.45,2.115,0.318198052,0.054433105,0.071154653,0.089350487,2.017869895
NaCuF3,0.0809,-2.328648239,245.8288828,0.93,1.9,3.98,22.989,63.546,18.998,0.547,1.227,3.4,5.139,7.727,17.422,0.80665094,0.731092437,1.054790257,9,29,20,13.4,6.24,9,2,93,91,69,28.8,93,18.9984032,63.546,44.5475968,28.70619578,13.93592169,18.9984032,53.5,1357.77,1304.27,377.828,391.9768,53.5,1,17,16,12.6,5.28,17,2,4,2,2.6,0.72,2,57,166,109,93.8,44.16,57,0.93,3.98,3.05,2.954,1.2312,3.98,1,2,1,1.6,0.48,2,0,5,5,3,2.4,5,0,10,10,2,3.2,0,0,0,0,0,0,0,1,11,10,6.6,2.24,7,0,1,1,0.4,0.48,0,0,1,1,0.6,0.48,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,9.7075,29.24333333,19.53583333,13.88716667,6.142466667,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0,0,0,0,0,15,229,214,99.8,101.76,15,0,0,0,0,0,0,0,0,0.6,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.70619578,12.6,2.6,20,13.4,1.3,0.93,3.05,2.954,1.6,3,2,0,0.242424242,0.454545455,0.303030303,0,0.2,6.783667096,-1,2,3,1.690308509,-328000,2.08,3.05,0.97,2.565,0.685893578,0.736023168,0.741711948,0.762788529,2.028394445
AgPO3,2.0266,-1.969739703,563.3927689,1.93,2.19,3.44,107.86,30.973,15.999,1.302,0.75,1.46,7.576,10.487,13.618,1.012990052,0.412698413,1.022095797,8,47,39,17.2,11.92,8,65,87,22,81.8,6.72,87,15.9994,107.8682,91.8688,37.3680324,28.20006704,15.9994,54.8,1234.93,1180.13,343.326,356.6416,54.8,11,16,5,14.8,1.52,16,2,5,3,2.8,0.96,2,66,145,79,90,28.8,66,1.93,3.44,1.51,2.888,0.6624,3.44,1,2,1,1.8,0.32,2,0,4,4,3,1.2,4,0,10,10,2,3.2,0,0,0,0,0,0,0,5,11,6,6.8,1.68,6,0,1,1,0.2,0.32,0,0,3,3,1.8,0.72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,0.4,2,9.105,22.5702381,13.4652381,13.24304762,4.965657143,9.105,0,1.625,1.625,0.325,0.52,0,0,0,0,0,0,0,2,225,223,52.6,68.96,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3680324,14.8,2.8,39,17.2,1,0.88,1.51,2.888,1.8,3,2,0,0.264705882,0.441176471,0.294117647,0,0.2,6.39407961,-2,5,7,3.683941988,-282000,1.25,1.51,0.26,1.38,0.183847763,0,0.033529347,0.046887348,1.956738828
SrMoO3,0,-2.588396804,67.9462309,0.95,2.6,3.44,87.62,95.95,15.999,0.0521,0.745,1.46,5.695,7.092,13.618,0.889919754,0.626984127,1.253446247,8,42,34,20.8,15.36,8,8,87,79,63.8,27.84,87,15.9994,95.96,79.9606,46.31564,36.379488,15.9994,54.8,2896,2841.2,822.08,920.736,54.8,2,16,14,11.2,5.76,16,2,5,3,3.2,1.44,2,66,195,129,109.4,52.08,66,0.95,3.44,2.49,2.686,0.9048,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,5,5,1,1.6,0,0,0,0,0,0,0,2,6,4,5.2,1.28,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,5,5,1,1.6,0,0,0,0,0,0,0,0,6,6,2.4,1.44,2,9.105,54.23,45.125,19.447,13.9132,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,98,103.2,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.31564,11.2,3.2,34,20.8,1.4,1.05,2.49,2.686,1.8,2.4,1,0,0.346153846,0.461538462,0.192307692,0,0.2,5.454374327,-2,4,6,3.380617019,-282000,1.28,2.49,1.21,1.885,0.855599205,0.05367389,0.06229291,0.078766622,2.018673743
LaVO3,0,-2.938442712,61.63305796,1.1,1.63,3.44,138.9,50.7415,15.999,0.5,0.524,1.46,5.577,6.746,13.618,0.842982202,0.619047619,1.232101869,8,57,49,20.8,15.36,8,13,87,74,64,27.6,87,15.9994,138.90547,122.90607,47.569034,37.8835608,15.9994,54.8,2183,2128.2,708.08,783.936,54.8,3,16,13,11.2,5.76,16,2,6,4,3.2,1.44,2,66,207,141,111.6,54.72,66,1.1,3.44,2.34,2.61,0.996,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,3,3,0.8,0.96,0,0,0,0,0,0,0,3,6,3,5.2,0.96,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,3.2,3.84,0,0,0,0,0,0,0,2,9,7,4.4,2.88,2,9.105,36.8975,27.7925,15.4445,8.5812,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.569034,11.2,3.2,49,20.8,1.35,1.02,2.34,2.61,2,2.4,0.8,0,0.384615385,0.461538462,0.153846154,0,0.2,5.432909556,-2,3,5,3.273268354,-282000,1.81,2.34,0.53,2.075,0.374766594,0.025784103,0.055735153,0.070221405,2.008975844
BaNiO3,1.5467,-1.753782696,136.6948509,0.89,1.91,3.44,137.327,58.6934,15.999,0.1446,1.16,1.46,5.212,7.64,13.618,1.034331728,0.492063492,1.131708205,8,56,48,21.6,16.32,8,9,87,78,66.2,24.96,87,15.9994,137.327,121.3276,48.80372,39.365184,15.9994,54.8,1728,1673.2,578.48,628.416,54.8,2,16,14,12,4.8,16,2,6,4,3.2,1.44,2,66,215,149,107.4,49.68,66,0.89,3.44,2.55,2.624,0.9792,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,8,8,1.6,2.56,0,0,0,0,0,0,0,2,10,8,6,1.6,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,2,2,0.4,0.64,0,0,0,0,0,0,0,0,2,2,1.6,0.64,2,9.105,63.59,54.485,20.245,17.338,9.105,0,0,0,0,0,0,0,0.5953947,0.5953947,0.11907894,0.190526304,0,12,229,217,98,103.2,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.80372,12,3.2,48,21.6,1.55,1.06,2.55,2.624,2,2.4,1.6,0,0.333333333,0.4,0.266666667,0,0.2,5.50423881,-2,4,6,3.380617019,-282000,1.53,2.55,1.02,2.04,0.721248917,0.044019499,0.104405058,0.133318786,2.002460274
DyNiO3,0,-2.437150144,218.4149654,1.22,1.91,3.44,162.5,58.6934,15.999,0.52,1.16,1.46,5.939,7.64,13.618,0.834097387,0.555555556,1.048523192,8,66,58,23.6,18.72,8,31,87,56,70.6,19.68,87,15.9994,162.5,146.5006,53.83832,45.406704,15.9994,54.8,1728,1673.2,715.48,792.816,54.8,3,16,13,12.2,4.56,16,2,6,4,3.2,1.44,2,66,192,126,102.8,44.16,66,1.22,3.44,2.22,2.69,0.9,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,8,8,1.6,2.56,0,0,10,10,2,3.2,0,6,12,6,8,2.4,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,2,2,0.4,0.64,0,0,4,4,0.8,1.28,0,2,4,2,2.4,0.64,2,9.105,31.24,22.135,13.775,6.986,9.105,0,0,0,0,0,0,0,0.5953947,0.5953947,0.11907894,0.190526304,0,12,225,213,91,94.8,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.83832,12.2,3.2,58,23.6,1.15,0.98,2.22,2.69,2,2.4,1.6,2,0.25,0.3,0.2,0.25,0.2,5.713759724,-2,3,5,3.273268354,-282000,1.53,2.22,0.69,1.875,0.487903679,0.05367389,0.059605891,0.074145299,2.00022812
PrCrO3,1.8799,-2.999792182,58.71817645,1.13,1.66,3.44,140.9,51.9961,15.999,0.52,0.666,1.46,5.46,6.767,13.618,0.838702336,0.599206349,1.226319241,8,59,51,21.4,16.08,8,17,87,70,65.4,25.92,87,15.9994,140.90765,124.90825,48.18039,38.617188,15.9994,54.8,2180,2125.2,709.68,785.856,54.8,3,16,13,11.4,5.52,16,2,6,4,3.2,1.44,2,66,203,137,108,50.4,66,1.13,3.44,2.31,2.622,0.9816,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,5,5,1,1.6,0,0,3,3,0.6,0.96,0,5,6,1,5.8,0.32,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,5,5,1,1.6,0,0,11,11,2.2,3.52,0,2,11,9,4.6,3.12,2,9.105,35.675,26.57,14.836,8.3356,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.18039,11.4,3.2,51,21.4,1.25,1.01,2.31,2.622,1.8,2.4,1,0.6,0.310344828,0.413793103,0.172413793,0.103448276,0.2,5.439961357,-2,3,5,3.273268354,-282000,1.78,2.31,0.53,2.045,0.374766594,0.054433105,0.084393923,0.106733459,2.00667614
DyCrO3,2.5425,-3.036779012,227.9053173,1.22,1.66,3.44,162.5,51.9961,15.999,0.52,0.666,1.46,5.939,6.767,13.618,0.811330461,0.599206349,1.049192061,8,66,58,22.8,17.76,8,31,87,56,68.2,22.56,87,15.9994,162.5,146.5006,52.49886,44.000456,15.9994,54.8,2180,2125.2,805.88,901.296,54.8,3,16,13,11.4,5.52,16,2,6,4,3.2,1.44,2,66,192,126,105.8,47.76,66,1.22,3.44,2.22,2.64,0.96,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,5,5,1,1.6,0,0,10,10,2,3.2,0,6,12,6,7.2,1.92,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,5,5,1,1.6,0,0,4,4,0.8,1.28,0,2,6,4,3.2,1.44,2,9.105,31.24,22.135,13.949,6.9164,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.49886,11.4,3.2,58,22.8,1.15,0.99,2.22,2.64,1.8,2.4,1,2,0.25,0.333333333,0.138888889,0.277777778,0.2,5.524058401,-2,3,5,3.273268354,-282000,1.78,2.22,0.44,2,0.311126984,0.025784103,0.055735153,0.070221405,2.000349626
SmCoO3,1.3324,-2.629047114,218.8358992,1.17,1.88,3.44,150.36,58.933,15.999,0.52,0.66,1.46,5.643,7.881,13.618,0.857253362,0.543650794,1.050577964,8,62,54,22.6,17.52,8,23,87,64,68.4,22.32,87,15.9994,150.36,134.3606,51.458279,42.5506548,15.9994,54.8,1768,1713.2,655.48,720.816,54.8,3,16,13,12,4.8,16,2,6,4,3.2,1.44,2,66,198,132,104.4,46.08,66,1.17,3.44,2.27,2.674,0.9192,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,7,7,1.4,2.24,0,0,6,6,1.2,1.92,0,6,9,3,7,1.2,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,3,3,0.6,0.96,0,0,8,8,1.6,2.56,0,2,8,6,3.4,1.84,2,9.105,33.23,24.125,14.158,7.6288,9.105,0,0,0,0,0,0,0,1.5484712,1.5484712,0.30969424,0.495510784,0,12,194,182,79.2,80.64,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.458279,12,3.2,54,22.6,1.25,1,2.27,2.674,2,2.4,1.4,1.2,0.285714286,0.342857143,0.2,0.171428571,0.2,5.626767243,-2,3,5,3.273268354,-282000,1.56,2.27,0.71,1.915,0.502045815,0.041573971,0.074535981,0.098128397,1.999018651
EuPS3,0.7967,-1.485998695,474.924767,1.2,2.19,2.58,151.964,30.973,32.06,0.52,0.75,2.07,5.67,10.487,10.36,0.945951738,0.323529412,1.036758998,15,63,48,25.2,15.12,16,25,88,63,74.4,19.76,88,30.973762,151.964,120.990238,55.8265524,38.45497904,32.065,317.3,1095,777.7,515.476,231.8096,388.36,3,16,13,13.2,4.08,16,3,6,3,3.6,0.96,3,105,198,93,124,29.6,105,1.185,2.58,1.395,2.223,0.4284,2.58,2,2,0,2,0,2,0,4,4,3,1.2,4,0,0,0,0,0,0,0,7,7,1.4,2.24,0,5,9,4,6.4,1.04,6,0,0,0,0,0,0,0,3,3,1.8,0.72,2,0,0,0,0,0,0,0,7,7,1.4,2.24,0,2,7,5,3.2,1.52,2,22.5702381,36.46,13.8897619,27.27817262,3.672730952,25.786875,0,2.202,2.202,1.6462,0.66696,2.202,0,0,0,0,0,0,2,229,227,88.2,56.32,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.8265524,13.2,3.6,48,25.2,0.85,1.17,1.395,2.223,2,3,0,1.4,0.3125,0.46875,0,0.21875,0,5.298510842,-2,4,6,3.380617019,-400000,0.39,1.38,0.99,0.885,0.700035713,0,0.037712362,0.050555639,2.010220834
CeCrO3,0.0113,-2.95172376,59.61835631,1.12,1.66,3.44,140.116,51.9961,15.999,0.52,0.666,1.46,5.539,6.767,13.618,0.845720766,0.599206349,1.228319655,8,58,50,21.2,15.84,8,15,87,72,65,26.4,87,15.9994,140.116,124.1166,48.02206,38.427192,15.9994,54.8,2180,2125.2,683.08,753.936,54.8,3,16,13,11.4,5.52,16,2,6,4,3.2,1.44,2,66,204,138,108.2,50.64,66,1.12,3.44,2.32,2.62,0.984,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,5,5,1.2,1.52,0,0,1,1,0.2,0.32,0,4,6,2,5.6,0.64,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,9,9,2.8,3.36,0,0,13,13,2.6,4.16,0,2,22,20,6.8,6.08,2,9.105,37.24,28.135,15.149,8.8364,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.02206,11.4,3.2,50,21.2,1.25,1.01,2.32,2.62,1.8,2.4,1.2,0.2,0.321428571,0.428571429,0.214285714,0.035714286,0.2,5.453843776,-2,3,5,3.273268354,-282000,1.78,2.32,0.54,2.05,0.381837662,0.054433105,0.073841672,0.096113223,2.006492342
