pretty_formula,band_gap,formation_energy_per_atom,volume,A_site_electronegativity,B_site_electronegativity,X_site_electronegativity,A_site_weight,B_site_weight,X_site_weight,A_site_affinity,B_site_affinity,X_site_affinity,A_site_fir_ionization_energy,B_site_fir_ionization_energy,X_site_fir_ionization_energy,tolerance_factor,tolerance_factor.1,octahedral_factor,octahedral_factor.1,(u+t)n,(u+t)n.1,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,transition metal fraction,band center,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,avg anion electron affinity,minimum EN difference,maximum EN difference,range EN difference,mean EN difference,std_dev EN difference,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010,cohesive energy (MP)
GdAlO3,3.2481,-3.699627371,213.1811709,1.2,1.61,3.44,157.25,26.981,15.999,0.52,0.44,1.46,6.15,5.985,13.618,0.854375015,0.854375015,0.535714286,0.535714286,1.050152545,1.050152545,8,64,56,20.2,17.52,8,27,87,60,72.2,18.08,87,15.9994,157.25,141.2506,46.44594772,44.32162091,15.9994,54.8,1586,1531.2,536.774,578.3688,54.8,3,16,13,12.8,3.92,16,2,6,4,3,1.2,2,66,196,130,103,44.4,66,1.2,3.44,2.24,2.626,0.9768,3.44,2,2,0,2,0,2,0,4,4,2.6,1.68,4,0,1,1,0.2,0.32,0,0,7,7,1.4,2.24,0,3,10,7,6.2,1.52,6,0,0,0,0,0,0,0,5,5,2.2,1.12,2,0,9,9,1.8,2.88,0,0,7,7,1.4,2.24,0,2,16,14,5.4,4.24,2,9.105,32.05,22.945,15.169,7.2768,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.44594772,12.8,3,56,20.2,1.2,0.97,2.24,2.626,2,2.6,0.2,1.4,0.322580645,0.419354839,0.032258065,0.225806452,0,5.400166434,-2,3,5,3.273268354,-282000,1.83,2.24,0.41,2.035,0.28991378,0.023328474,0.066382823,0.082053028,2.014835785
LiEuH3,0,-0.608898442,51.7578761,0.98,1.2,2.2,6.94,151.964,1.008,0.618,0.52,0.755,5.391,5.67,13.598,0.596028704,0.596028704,1.007692308,1.007692308,1.441589329,1.441589329,1,63,62,13.8,19.68,1,1,92,91,60.4,37.92,92,1.00794,151.964,150.95606,32.385764,47.8312944,1.00794,14.01,1095,1080.99,318.144,364.9608,14.01,1,3,2,1.4,0.64,1,1,6,5,2.2,1.52,1,31,198,167,83.8,63.36,31,0.98,2.2,1.22,1.753,0.5364,2.2,1,2,1,1.2,0.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1.4,2.24,0,1,9,8,2.6,2.56,1,0,1,1,0.8,0.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1.4,2.24,0,1,7,6,2.2,1.92,1,6.615,36.46,29.845,14.57966667,9.5576,6.615,0,7.853,7.853,4.7118,3.76944,7.853,0,0,0,0,0,0,194,229,35,208,16.8,194,0.6,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.385764,1.4,2.2,62,13.8,1.6,0.81,1.22,1.753,1.2,0,0,1.4,0.461538462,0,0,0.538461538,0,5.096006801,-1,2,3,1.690308509,-72800,1,1.22,0.22,1.11,0.155563492,0.740143567,0.749363481,0.791658198,2.064225942
CeTmS3,0,-2.469326296,904.4497931,1.12,1.25,2.58,140.116,168.93,32.06,0.52,0.52,2.07,5.539,6.184,10.36,0.740902326,0.740902326,0.6,0.6,1.023810825,1.023810825,16,69,53,35,22.8,16,15,88,73,63.2,29.76,88,32.065,168.93421,136.86921,81.049042,58.7808504,32.065,388.36,1818,1429.64,810.816,506.9472,388.36,3,16,13,10.8,6.24,16,3,6,3,4.2,1.44,3,105,204,99,141.8,44.16,105,1.12,2.58,1.46,2.022,0.6696,2.58,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.2,0.32,0,0,13,13,2.8,4.08,0,4,15,11,7.4,3.04,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,13,13,2.8,4.08,0,1,22,21,5.8,6.48,2,25.786875,37.24,11.453125,28.876125,3.7071,25.786875,0,2.202,2.202,1.3212,1.05696,2.202,0,0,0,0,0,0,70,194,124,119.6,59.52,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.049042,10.8,4.2,53,35,0.85,1.32,1.46,2.022,2,2.4,0.2,2.8,0.27027027,0.324324324,0.027027027,0.378378378,0,4.758139794,-2,3,5,3.273268354,-400000,1.33,1.46,0.13,1.395,0.091923882,0.025784103,0.055735153,0.064949786,2.032081405
CaZrO3,3.2635,-3.488678248,71.99498216,1,1.33,3.44,40.078,91.224,15.999,0.0246,0.426,1.46,6.113,6.634,13.618,0.800498243,0.800498243,0.682539683,0.682539683,1.204607921,1.204607921,8,40,32,16.8,10.56,8,7,87,80,62.4,29.52,87,15.9994,91.224,75.2246,35.86004,23.832768,15.9994,54.8,2128,2073.2,681.48,752.016,54.8,2,16,14,10.8,6.24,16,2,5,3,3,1.2,2,66,176,110,109.8,52.56,66,1,3.44,2.44,2.53,1.092,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,2,2,0.4,0.64,0,0,0,0,0,0,0,2,6,4,4.8,1.44,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,8,8,1.6,2.56,0,0,0,0,0,0,0,0,8,8,2.8,2.08,2,9.105,37.77,28.665,17.656,10.2612,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.86004,10.8,3,32,16.8,1.2,1.03,2.44,2.53,2,2.4,0.4,0,0.416666667,0.5,0.083333333,0,0,5.412236977,-2,4,6,3.380617019,-282000,2.11,2.44,0.33,2.275,0.233345238,0.048562091,0.0610575,0.071687961,2.031713519
DyMnO3,1.1957,-3.066285751,388.3459986,1.22,1.55,3.44,162.5,54.938,15.999,0.52,0,1.46,5.939,7.434,13.618,0.825672161,0.825672161,0.571428571,0.571428571,1.027564187,1.027564187,8,66,58,23,18,8,31,87,56,68.8,21.84,87,15.9994,162.5,146.5006,53.087249,44.5054188,15.9994,54.8,1685,1630.2,673.68,742.656,54.8,3,16,13,11.6,5.28,16,2,6,4,3.2,1.44,2,66,192,126,105.8,47.76,66,1.22,3.44,2.22,2.618,0.9864,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,5,5,1,1.6,0,0,10,10,2,3.2,0,6,12,6,7.4,1.84,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,5,5,1,1.6,0,0,4,4,0.8,1.28,0,2,5,3,3,1.2,2,9.105,31.24,22.135,13.80851724,6.972593103,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,6.20E-05,9.92E-05,0,12,217,205,89.4,92.88,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.087249,11.6,3.2,58,23,1.15,0.99,2.22,2.618,2,2.4,1,2,0.27027027,0.324324324,0.135135135,0.27027027,0.2,5.524212438,-2,3,5,3.273268354,-282000,1.89,2.22,0.33,2.055,0.233345238,0.025784103,0.061604986,0.084085306,2.003357361
TmBRh3,0,-0.838234022,73.40937267,1.25,2.04,2.28,168.93,10.81,102.9,0.52,0.277,1.137,6.184,8.298,7.459,0.957469948,0.957469948,0.672,0.672,1.335953288,1.335953288,5,69,64,41.8,14.72,45,37,72,35,57.2,8.08,59,10.811,168.93421,158.12321,97.692342,34.7525368,102.9055,1818,2348,530,2175.4,142.96,2237,3,13,10,8.6,2.24,9,2,6,4,4.6,1.04,5,84,190,106,140,22.4,142,1.25,2.28,1.03,2.026,0.3104,2.28,1,2,1,1.4,0.48,1,0,1,1,0.2,0.32,0,0,8,8,4.8,3.84,8,0,13,13,2.6,4.16,0,3,15,12,9,2.4,9,0,1,1,0.6,0.48,1,0,5,5,1,1.6,0,0,2,2,1.2,0.96,2,0,1,1,0.2,0.32,0,1,5,4,3,0.8,3,7.1725,29.78,22.6075,15.5745,5.6822,13.64,0,1.524,1.524,0.3048,0.48768,0,0,0,0,0,0,0,166,225,59,207,21.6,225,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.692342,8.6,4.6,64,41.8,0.9,1.33,1.03,2.026,1.4,0.2,4.8,2.6,0.155555556,0.022222222,0.533333333,0.288888889,0.6,4.087561549,0,0,0,0,-46779.66667,-0.000966667,0.4568,0,0.151033333,0,0.070710678,0.071421497,0.077463426,2.021663742
PdSeO3,1.0809,-1.042750281,164.8310812,2.2,2.55,3.44,106.42,78.971,15.999,0.557,2.02,1.46,8.337,9.753,13.618,0.841084908,0.841084908,0.507936508,0.507936508,1.056814399,1.056814399,8,46,38,20.8,15.36,8,62,89,27,82.4,8.16,87,15.9994,106.42,90.4206,46.67564,36.811488,15.9994,54.8,1828.05,1773.25,497.29,532.304,54.8,10,16,6,14.8,1.92,16,2,5,3,3,1.2,2,66,139,73,91.4,30.48,66,2.2,3.44,1.24,3.014,0.5112,3.44,0,2,2,1.6,0.64,2,0,4,4,3.2,1.28,4,0,10,10,4,4.8,0,0,0,0,0,0,0,6,16,10,8.8,3.36,6,0,0,0,0,0,0,0,2,2,1.6,0.64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.6,0.64,2,9.105,25.92,16.815,13.529,5.3088,9.105,0,0.799,0.799,0.1598,0.25568,0,0,0,0,0,0,0,12,225,213,55,68,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67564,14.8,3,38,20.8,0.8,0.87,1.24,3.014,1.6,3.2,4,0,0.181818182,0.363636364,0.454545455,0,0.2,6.456777821,-2,4,6,3.380617019,-282000,0.89,1.24,0.35,1.065,0.247487373,0.020412415,0.03425502,0.044338912,1.986119298
TlIO3,0.1399,-0.723122286,76.74758198,1.62,2.66,3.44,204.38,126.9,15.999,0.199,3.06,1.46,6.109,10.451,13.618,0.872599858,0.872599858,0.865079365,0.865079365,1.423412713,1.423412713,8,81,73,31.6,28.32,8,76,96,20,86.6,4.24,87,15.9994,204.3833,188.3839,75.857194,71.8293528,15.9994,54.8,577,522.2,225.65,205.02,54.8,13,17,4,15.6,1.04,16,2,6,4,3.4,1.68,2,66,145,79,96.4,36.48,66,1.62,3.44,1.82,2.92,0.624,3.44,2,2,0,2,0,2,1,5,4,3.6,1.04,4,0,10,10,4,4.8,0,0,14,14,2.8,4.48,0,6,27,21,12.4,7.68,6,0,0,0,0,0,0,1,5,4,2.4,1.04,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2.4,1.04,2,9.105,43.015,33.91,19.448,12.4116,9.105,0,1.062,1.062,0.2124,0.33984,0,0,0,0,0,0,0,12,194,182,58.8,56.16,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.857194,15.6,3.4,73,31.6,1.3,1.02,1.82,2.92,2,3.6,4,2.8,0.161290323,0.290322581,0.322580645,0.225806452,0,6.196234647,-2,5,7,3.683941988,-282000,0.78,1.82,1.04,1.3,0.735391052,0.249443826,0.275873541,0.338336862,1.911116101
RbPO3,4.7278,-2.638891889,197.6180066,0.82,2.19,3.44,85.4678,30.973,15.999,0.486,0.75,1.46,4.177,10.487,13.618,1.159972922,1.159972922,0.412698413,0.412698413,1.108318553,1.108318553,8,37,29,15.2,8.72,8,4,87,83,69.6,26.24,87,15.9994,85.4678,69.4684,32.8879524,21.03193904,15.9994,54.8,317.3,262.5,158.832,124.8384,54.8,1,16,15,12.8,4.72,16,2,5,3,2.8,0.96,2,66,220,154,105,46.8,66,0.82,3.44,2.62,2.666,0.9288,3.44,1,2,1,1.8,0.32,2,0,4,4,3,1.2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,4.8,1.52,6,0,1,1,0.2,0.32,0,0,3,3,1.8,0.72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,0.4,2,9.105,90.7225,81.6175,28.12154762,25.04038095,9.105,0,1.625,1.625,0.325,0.52,0,0,0,0,0,0,0,2,229,227,53.4,70.24,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.8879524,12.8,2.8,29,15.2,1.75,1.03,2.62,2.666,1.8,3,0,0,0.375,0.625,0,0,0,5.621414685,-2,5,7,3.683941988,-282000,1.25,2.62,1.37,1.935,0.96873629,0.05756396,0.108153269,0.139737481,1.993277848
GePbO3,2.9723,-1.939490778,537.6602422,2.01,2.33,3.44,72.63,207.2,15.999,1.23,0.364,1.46,7.9,7.417,13.618,0.526917408,0.526917408,1.055555556,1.055555556,1.031431395,1.031431395,8,82,74,27.6,23.52,8,79,87,8,84.2,3.36,87,15.9994,207.2,191.2006,65.56764,59.481888,15.9994,54.8,1211.4,1156.6,395.282,408.5784,54.8,14,16,2,15.2,0.96,16,2,6,4,3.2,1.44,2,66,146,80,92.8,32.16,66,2.01,3.44,1.43,2.932,0.6096,3.44,2,2,0,2,0,2,2,4,2,3.2,0.96,4,0,10,10,4,4.8,0,0,14,14,2.8,4.48,0,6,28,22,12,7.2,6,0,0,0,0,0,0,2,4,2,2.8,0.96,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2.8,0.96,2,9.105,28.11,19.005,15.686,7.8972,9.105,0,0.383,0.383,0.0766,0.12256,0,0,0,0,0,0,0,12,225,213,97.2,102.24,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.56764,15.2,3.2,74,27.6,1.2,0.97,1.43,2.932,2,3.2,4,2.8,0.166666667,0.266666667,0.333333333,0.233333333,0,5.974768198,-2,4,6,3.380617019,-282000,1.11,1.43,0.32,1.27,0.22627417,0.041573971,0.071388226,0.095112593,1.929134828
ScBiO3,2.839,-2.781397082,282.4190213,1.36,2.02,3.44,44.955,208.98,15.999,0.188,0.945,1.46,6.562,7.29,13.618,0.624174504,0.624174504,0.928571429,0.928571429,1.055634611,1.055634611,8,83,75,25.6,22.96,8,11,87,76,71.6,24.24,87,15.9994,208.9804,192.981,60.3869024,59.43739904,15.9994,54.8,1814,1759.2,504.56,539.712,54.8,3,16,13,13.2,4.08,16,2,6,4,3.2,1.44,2,66,170,104,103.2,44.64,66,1.36,3.44,2.08,2.74,0.84,3.44,2,2,0,2,0,2,0,4,4,3,1.2,4,0,10,10,2.2,3.12,0,0,14,14,2.8,4.48,0,3,29,26,10,7.6,6,0,0,0,0,0,0,0,3,3,1.8,0.72,2,0,9,9,1.8,2.88,0,0,0,0,0,0,0,2,9,7,3.6,2.16,2,9.105,32.95,23.845,16.5,8.874,9.105,0,0,0,0,0,0,0,6.35E-06,6.35E-06,1.27E-06,2.03E-06,0,12,194,182,48.4,58.24,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.3869024,13.2,3.2,75,25.6,1,1,2.08,2.74,2,3,2.2,2.8,0.2,0.3,0.22,0.28,0,5.688024401,-2,3,5,3.273268354,-282000,1.42,2.08,0.66,1.75,0.466690476,0.042599822,0.047256062,0.050981054,1.993870262
SrGeO3,3.0107,-2.641301925,248.6678741,0.95,2.01,3.44,87.62,72.63,15.999,0.0521,1.23,1.46,5.695,7.9,13.618,0.945251552,0.945251552,0.531746032,0.531746032,1.058139014,1.058139014,8,38,30,18.8,12.96,8,8,87,79,69.6,24.64,87,15.9994,87.62,71.6206,41.65164,30.782688,15.9994,54.8,1211.4,1156.6,485.16,516.432,54.8,2,16,14,12.8,4.32,16,2,5,3,3,1.2,2,66,195,129,102.6,43.92,66,0.95,3.44,2.49,2.656,0.9408,3.44,2,2,0,2,0,2,0,4,4,2.8,1.44,4,0,10,10,2,3.2,0,0,0,0,0,0,0,2,14,12,6.8,2.88,6,0,0,0,0,0,0,0,4,4,2,0.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0.8,2,9.105,54.23,45.125,20.91,14.166,9.105,0,0.383,0.383,0.0766,0.12256,0,0,0,0,0,0,0,12,225,213,97.2,102.24,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.65164,12.8,3,30,18.8,1.4,1.01,2.49,2.656,2,2.8,2,0,0.294117647,0.411764706,0.294117647,0,0,5.623578823,-2,4,6,3.380617019,-282000,1.43,2.49,1.06,1.96,0.749533188,0.094280904,0.137948013,0.165288215,2.024531338
InBiO3,2.755,-1.800331779,291.0749327,1.78,2.02,3.44,114.818,208.98,15.999,0.3,0.945,1.46,5.786,7.29,13.618,0.640178979,0.640178979,0.928571429,0.928571429,1.056167506,1.056167506,8,83,75,31.2,27.84,8,75,87,12,84.4,3.76,87,15.9994,208.9804,192.981,74.35932,70.031904,15.9994,54.8,544.4,489.6,227.71,207.492,54.8,13,16,3,15.2,0.96,16,2,6,4,3.4,1.68,2,66,148,82,97.6,37.92,66,1.78,3.44,1.66,2.824,0.7392,3.44,2,2,0,2,0,2,1,4,3,3.2,0.96,4,0,10,10,4,4.8,0,0,14,14,2.8,4.48,0,6,29,23,12,7.2,6,0,0,0,0,0,0,2,5,3,2.8,0.96,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,2.8,0.96,2,9.105,32.95,23.845,16.905,9.36,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,139,127,37.4,40.64,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.35932,15.2,3.4,75,31.2,1,0.99,1.66,2.824,2,3.2,4,2.8,0.166666667,0.266666667,0.333333333,0.233333333,0,5.571546786,-2,3,5,3.273268354,-282000,1.42,1.66,0.24,1.54,0.169705627,0.020412415,0.035132024,0.046023597,1.909471258
